movie_id,tmdb_id,imdb_id,title,genres,overview,keyword_names,top_cast,director,release_year,vote_average,vote_count,has_content_features,metadata_soup
3685,2075.0,89841,Prizzi's Honor (1985),Comedy|Drama|Romance,,[],[],,1985.0,,,False,Comedy Drama Romance
3686,1551.0,99582,Flatliners (1990),Horror|Sci-Fi|Thriller,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life. A science fiction thriller from the early 1990's with a star studded cast.","['life and death', 'afterlife', 'swing', 'memory', 'medical student', 'confetti']","['Kiefer Sutherland', 'Julia Roberts', 'Kevin Bacon']",Joel Schumacher,1990.0,6.3,404.0,True,Horror SciFi Thriller lifeanddeath afterlife swing memory medicalstudent confetti KieferSutherland JuliaRoberts KevinBacon JoelSchumacher
3687,22500.0,95525,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,,[],[],,1988.0,,,False,Adventure Animation Fantasy SciFi
3688,10246.0,84522,Porky's (1982),Comedy,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.","['male nudity', 'female nudity', 'sex', 'florida', 'virgin', 'nudity', 'stripper', 'redneck', 'school', 'loss of virginity', 'hijinks', 'racism', 'teenager', 'lust', 'mischief', 'peeping tom', 'teaching', 'misadventure', 'duringcreditsstinger', 'voyeur', 'canuxploitation', 'virginity']","['Dan Monahan', 'Mark Herrier', 'Wyatt Knight']",Bob Clark,1982.0,6.1,183.0,True,Comedy malenudity femalenudity sex florida virgin nudity stripper redneck school lossofvirginity hijinks racism teenager lust mischief peepingtom teaching misadventure duringcreditsstinger voyeur canuxploitation virginity DanMonahan MarkHerrier WyattKnight BobClark
3689,19698.0,86129,Porky's II: The Next Day (1983),Comedy,,[],[],,1983.0,,,False,Comedy
3690,23919.0,89826,Porky's Revenge (1985),Comedy,,[],[],,1985.0,,,False,Comedy
3691,18835.0,86143,Private School (1983),Comedy,,[],[],,1983.0,,,False,Comedy
3692,26554.0,90849,Class of Nuke 'Em High (1986),Comedy|Horror,,[],[],,1986.0,,,False,Comedy Horror
3693,15239.0,90190,"Toxic Avenger, The (1985)",Comedy|Horror,Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose.,"['corruption', 'mayor', 'anti hero', 'sadism', 'toxic', 'movie reference', 'person on fire', 't shirt', 'workout', 'health club', 'rabid anger', 'disfigured face', 'superhero spoof', 'strong man', 'car run over', 'shock humor']","['Mitch Cohen', 'Andree Maranda', 'Jennifer Prichard']",Lloyd Kaufman,1985.0,6.3,113.0,True,Comedy Horror corruption mayor antihero sadism toxic moviereference persononfire tshirt workout healthclub rabidanger disfiguredface superherospoof strongman carrunover shockhumor MitchCohen AndreeMaranda JenniferPrichard LloydKaufman
3694,28165.0,98503,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,"The Toxic Avenger is lured to Tokyo, Japan by the evil corporation Apocalypse Inc. So while the Toxic Avenger is fighting crime in Tokyo, Apocalypse Inc. spread evil in Tromaville.","['japan', 'new jersey', 'sequel', 'superhero', 'gore', 'spoof', 'cult film']","['Ron Fazio', 'John Altamura', 'Phoebe Legere']",Lloyd Kaufman,1989.0,5.3,39.0,True,Comedy Horror japan newjersey sequel superhero gore spoof cultfilm RonFazio JohnAltamura PhoebeLegere LloydKaufman
3695,28169.0,98502,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,,[],[],,1989.0,,,False,Comedy Horror
3696,15762.0,91630,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,,[],[],,1986.0,,,False,Comedy Horror SciFi Thriller
3697,169.0,100403,Predator 2 (1990),Action|Sci-Fi|Thriller,"Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth -- and this time, it's drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.","['predator', 'war on drugs', 'extraterrestrial technology', 'los angeles', 'invisible']","['Kevin Peter Hall', 'Danny Glover', 'Gary Busey']",Stephen Hopkins,1990.0,5.9,730.0,True,Action SciFi Thriller predator warondrugs extraterrestrialtechnology losangeles invisible KevinPeterHall DannyGlover GaryBusey StephenHopkins
3698,865.0,93894,"Running Man, The (1987)",Action|Sci-Fi,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.","['prison', 'chase', 'hunting human beings', 'game show', 'dystopia', 'dystopic future']","['Arnold Schwarzenegger', 'Richard Dawson', 'María Conchita Alonso']",Paul Michael Glaser,1987.0,6.4,703.0,True,Action SciFi prison chase huntinghumanbeings gameshow dystopia dystopicfuture ArnoldSchwarzenegger RichardDawson MaríaConchitaAlonso PaulMichaelGlaser
3699,9663.0,88172,Starman (1984),Adventure|Drama|Romance|Sci-Fi,,[],[],,1984.0,,,False,Adventure Drama Romance SciFi
3700,26889.0,87004,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,,[],[],,1984.0,,,False,Drama SciFi
3701,10128.0,94631,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,,[],[],,1988.0,,,False,Crime Drama SciFi Thriller
3702,9659.0,79501,Mad Max (1979),Action|Adventure|Sci-Fi,"In a dystopian future Australia, a vicious biker gang murders a cop's family, and makes his fight with them personal.","['chain', 'baby', 'bridge', 'post-apocalyptic', 'dystopia', 'matter of life and death', 'benzine', 'biker', 'partner', 'truck', 'motorcycle', 'motorcycle gang', 'exploding car', 'ozploitation']","['Mel Gibson', 'Joanne Samuel', 'Hugh Keays-Byrne']",George Miller,1979.0,6.6,1213.0,True,Action Adventure SciFi chain baby bridge post-apocalyptic dystopia matteroflifeanddeath benzine biker partner truck motorcycle motorcyclegang explodingcar ozploitation MelGibson JoanneSamuel HughKeays-Byrne GeorgeMiller
3703,8810.0,82694,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.","['explosive', 'boomerang', 'pilot', 'chase', 'post-apocalyptic', 'dystopia', 'deal', 'survivor', 'feral child', 'australia', 'community', 'ex-cop', 'truck', 'sequel', 'independent film', 'oil', 'wasteland', 'gang rape', 'violence', 'dog', 'desolate', 'oil refinery', 'disfigurement mask', 'music box', 'oil tanker', 'wanderer', 'ozploitation', 'motorcycle gangs']","['Mel Gibson', 'Bruce Spence', 'Michael Preston']",George Miller,1981.0,7.3,957.0,True,Action Adventure SciFi Thriller explosive boomerang pilot chase post-apocalyptic dystopia deal survivor feralchild australia community ex-cop truck sequel independentfilm oil wasteland gangrape violence dog desolate oilrefinery disfigurementmask musicbox oiltanker wanderer ozploitation motorcyclegangs MelGibson BruceSpence MichaelPreston GeorgeMiller
3704,9355.0,89530,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children.","['arena', 'sandstorm', 'dystopia', 'oasis', 'sequel', 'post nuclear', 'ozploitation']","['Mel Gibson', 'Tina Turner', 'Bruce Spence']",George Miller,1985.0,5.9,748.0,True,Action Adventure SciFi arena sandstorm dystopia oasis sequel postnuclear ozploitation MelGibson TinaTurner BruceSpence GeorgeMiller
3705,1727.0,99141,Bird on a Wire (1990),Action|Comedy|Romance,,[],[],,1990.0,,,False,Action Comedy Romance
3706,635.0,92563,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,,[],[],,1987.0,,,False,FilmNoir Horror Mystery Thriller
3707,10068.0,91635,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.","['sexual obsession', 'prostitute', ""women's sexual identity"", 'broker', 'gallery owner', 'sadomasochism']","['Mickey Rourke', 'Kim Basinger', 'Margaret Whitton']",Adrian Lyne,1986.0,5.8,177.0,True,Drama Romance sexualobsession prostitute women'ssexualidentity broker galleryowner sadomasochism MickeyRourke KimBasinger MargaretWhitton AdrianLyne
3708,11495.0,87262,Firestarter (1984),Horror|Thriller,"As youths, Andy McGee (David Keith) and his future wife, Vicky (Heather Locklear), participated in secret experiments, allowing themselves to be subjected to mysterious medical tests. Years later, the couple's daughter, Charlie (Drew Barrymore), begins to exhibit the ability of setting fires solely with her mind. This volatile talent makes the youngster extremely dangerous and soon she becomes a target for the enigmatic agency known as ""The Shop.""","['fire', 'telepathy', 'intelligence', 'college']","['David Keith', 'Drew Barrymore', 'Freddie Jones']",Mark L. Lester,1984.0,5.9,173.0,True,Horror Thriller fire telepathy intelligence college DavidKeith DrewBarrymore FreddieJones MarkL.Lester
3709,11428.0,105428,Sleepwalkers (1992),Horror,,[],[],,1992.0,,,False,Horror
3710,10117.0,94612,Action Jackson (1988),Action|Comedy|Crime|Thriller,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,"['showdown', 'suspicion of murder', 'boxer', 'suspension', 'organized crime', 'shootout', 'car chase', 'detroit', 'drug addict', 'one against many', 'megalomaniac', 'maverick cop', 'framed for murder', 'bar fight', 'exploding boat', 'action hero']","['Carl Weathers', 'Craig T. Nelson', 'Vanity']",Craig R. Baxley,1988.0,4.9,50.0,True,Action Comedy Crime Thriller showdown suspicionofmurder boxer suspension organizedcrime shootout carchase detroit drugaddict oneagainstmany megalomaniac maverickcop framedformurder barfight explodingboat actionhero CarlWeathers CraigT.Nelson Vanity CraigR.Baxley
3711,35936.0,105316,Sarafina! (1992),Drama,,[],[],,1992.0,,,False,Drama
3712,25562.0,102951,Soapdish (1991),Comedy,,[],[],,1991.0,,,False,Comedy
3713,51763.0,100046,"Long Walk Home, The (1990)",Drama,,[],[],,1990.0,,,False,Drama
3714,73079.0,94882,Clara's Heart (1988),Drama,,[],[],,1988.0,,,False,Drama
3715,38921.0,92710,Burglar (1987),Comedy|Crime,,[],[],,1987.0,,,False,Comedy Crime
3716,35463.0,93011,Fatal Beauty (1987),Action|Comedy|Crime|Drama,,[],[],,1987.0,,,False,Action Comedy Crime Drama
3717,9679.0,187078,Gone in 60 Seconds (2000),Action|Crime,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.","['brother brother relationship', 'detective', 'car race', 'car thief', 'blackmail', 'brother', 'remake', 'heist', 'betrayal', 'organized crime', 'shootout', 'police chase', 'explosion', 'violence', 'lock pick', 'car chase', 'stakeout', 'illegal drugs', 'car movie', 'stolen cars', 'ford mustang', 'blacklight']","['Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi']",Dominic Sena,2000.0,6.1,1485.0,True,Action Crime brotherbrotherrelationship detective carrace carthief blackmail brother remake heist betrayal organizedcrime shootout policechase explosion violence lockpick carchase stakeout illegaldrugs carmovie stolencars fordmustang blacklight NicolasCage AngelinaJolie GiovanniRibisi DominicSena
3719,51333.0,182295,Love's Labour's Lost (2000),Comedy|Romance,,[],[],,2000.0,,,False,Comedy Romance
3720,17771.0,145503,Sunshine (1999),Drama,,[],[],,1999.0,,,False,Drama
3723,10264.0,99726,Hamlet (1990),Drama,,[],[],,1990.0,,,False,Drama
3724,31657.0,77362,Coming Home (1978),Drama|War,,[],[],,1978.0,,,False,Drama War
3725,29204.0,82009,American Pop (1981),Animation|Musical,,[],[],,1981.0,,,False,Animation Musical
3726,17814.0,74156,Assault on Precinct 13 (1976),Action|Thriller,,[],[],,1976.0,,,False,Action Thriller
3727,11879.0,93605,Near Dark (1987),Horror|Western,,[],[],,1987.0,,,False,Horror Western
3728,21128.0,102592,One False Move (1992),Crime|Drama|Film-Noir|Thriller,,[],[],,1992.0,,,False,Crime Drama FilmNoir Thriller
3729,482.0,67741,Shaft (1971),Action|Crime|Drama|Thriller,,[],[],,1971.0,,,False,Action Crime Drama Thriller
3730,592.0,71360,"Conversation, The (1974)",Drama|Mystery,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.","['san francisco', 'paranoia', 'audio tape', 'wiretap', 'shadowing']","['Gene Hackman', 'John Cazale', 'Frederic Forrest']",Francis Ford Coppola,1974.0,7.5,372.0,True,Drama Mystery sanfrancisco paranoia audiotape wiretap shadowing GeneHackman JohnCazale FredericForrest FrancisFordCoppola
3731,31593.0,82220,Cutter's Way (1981),Drama|Thriller,,[],[],,1981.0,,,False,Drama Thriller
3732,12611.0,77588,"Fury, The (1978)",Horror,,[],[],,1978.0,,,False,Horror
3733,14328.0,70509,"Paper Chase, The (1973)",Drama,,[],[],,1973.0,,,False,Drama
3735,9040.0,70666,Serpico (1973),Crime|Drama,,[],[],,1973.0,,,False,Crime Drama
3736,25364.0,43338,"Ace in the Hole (Big Carnival, The) (1951)",Drama,,[],[],,1951.0,,,False,Drama
3737,43002.0,56195,Lonely Are the Brave (1962),Drama|Western,,[],[],,1962.0,,,False,Drama Western
3738,5121.0,72226,"Sugarland Express, The (1974)",Drama,,[],[],,1974.0,,,False,Drama
3739,195.0,23622,Trouble in Paradise (1932),Comedy|Romance,,[],[],,1932.0,,,False,Comedy Romance
3740,6978.0,90728,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,"When trucker, Jack Burton agreed to take his friend, Wang Chi to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer, Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.","['kung fu', 'chinatown', 'magic', 'mystery']","['Kurt Russell', 'Kim Cattrall', 'Dennis Dun']",John Carpenter,1986.0,7.1,705.0,True,Action Adventure Comedy Fantasy kungfu chinatown magic mystery KurtRussell KimCattrall DennisDun JohnCarpenter
